1,1,1000
0,4
0.01,4.8033
0.02,5.4349
0.03,5.8728
0.04,6.1051
0.05,6.1323
0.06,5.9673
0.07,5.6358
0.08,5.1747
0.09,4.6301
0.1,4.054
0.11,3.5008
0.12,3.0234
0.13,2.6696
0.14,2.4783
0.15,2.4769
0.16,2.6794
0.17,3.0856
0.18,3.6813
0.19,4.4397
0.2,5.3234
0.21,6.2881
0.22,7.2851
0.23,8.2656
0.24,9.1838
0.25,10
0.26,10.683
0.27,11.211
0.28,11.572
0.29,11.764
0.3,11.796
0.31,11.678
0.32,11.43
0.33,11.07
0.34,10.616
0.35,10.085
0.36,9.4888
0.37,8.8338
0.38,8.1228
0.39,7.3548
0.4,6.5261
0.41,5.6328
0.42,4.6724
0.43,3.6463
0.44,2.5611
0.45,1.43
0.46,0.27339
0.47,-0.88186
0.48,-2.0033
0.49,-3.055
0.5,-4
0.51,-4.8033
0.52,-5.4349
0.53,-5.8728
0.54,-6.1051
0.55,-6.1323
0.56,-5.9673
0.57,-5.6358
0.58,-5.1747
0.59,-4.6301
0.6,-4.054
0.61,-3.5008
0.62,-3.0234
0.63,-2.6696
0.64,-2.4783
0.65,-2.4769
0.66,-2.6794
0.67,-3.0856
0.68,-3.6813
0.69,-4.4397
0.7,-5.3234
0.71,-6.2881
0.72,-7.2851
0.73,-8.2656
0.74,-9.1838
0.75,-10
0.76,-10.683
0.77,-11.211
0.78,-11.572
0.79,-11.764
0.8,-11.796
0.81,-11.678
0.82,-11.43
0.83,-11.07
0.84,-10.616
0.85,-10.085
0.86,-9.4888
0.87,-8.8338
0.88,-8.1228
0.89,-7.3548
0.9,-6.5261
0.91,-5.6328
0.92,-4.6724
0.93,-3.6463
0.94,-2.5611
0.95,-1.43
0.96,-0.27339
0.97,0.88186
0.98,2.0033
0.99,3.055
1,4
1.01,4.8033
1.02,5.4349
1.03,5.8728
1.04,6.1051
1.05,6.1323
1.06,5.9673
1.07,5.6358
1.08,5.1747
1.09,4.6301
1.1,4.054
1.11,3.5008
1.12,3.0234
1.13,2.6696
1.14,2.4783
1.15,2.4769
1.16,2.6794
1.17,3.0856
1.18,3.6813
1.19,4.4397
1.2,5.3234
1.21,6.2881
1.22,7.2851
1.23,8.2656
1.24,9.1838
1.25,10
1.26,10.683
1.27,11.211
1.28,11.572
1.29,11.764
1.3,11.796
1.31,11.678
1.32,11.43
1.33,11.07
1.34,10.616
1.35,10.085
1.36,9.4888
1.37,8.8338
1.38,8.1228
1.39,7.3548
1.4,6.5261
1.41,5.6328
1.42,4.6724
1.43,3.6463
1.44,2.5611
1.45,1.43
1.46,0.27339
1.47,-0.88186
1.48,-2.0033
1.49,-3.055
1.5,-4
1.51,-4.8033
1.52,-5.4349
1.53,-5.8728
1.54,-6.1051
1.55,-6.1323
1.56,-5.9673
1.57,-5.6358
1.58,-5.1747
1.59,-4.6301
1.6,-4.054
1.61,-3.5008
1.62,-3.0234
1.63,-2.6696
1.64,-2.4783
1.65,-2.4769
1.66,-2.6794
1.67,-3.0856
1.68,-3.6813
1.69,-4.4397
1.7,-5.3234
1.71,-6.2881
1.72,-7.2851
1.73,-8.2656
1.74,-9.1838
1.75,-10
1.76,-10.683
1.77,-11.211
1.78,-11.572
1.79,-11.764
1.8,-11.796
1.81,-11.678
1.82,-11.43
1.83,-11.07
1.84,-10.616
1.85,-10.085
1.86,-9.4888
1.87,-8.8338
1.88,-8.1228
1.89,-7.3548
1.9,-6.5261
1.91,-5.6328
1.92,-4.6724
1.93,-3.6463
1.94,-2.5611
1.95,-1.43
1.96,-0.27339
1.97,0.88186
1.98,2.0033
1.99,3.055
2,4
2.01,4.8033
2.02,5.4349
2.03,5.8728
2.04,6.1051
2.05,6.1323
2.06,5.9673
2.07,5.6358
2.08,5.1747
2.09,4.6301
2.1,4.054
2.11,3.5008
2.12,3.0234
2.13,2.6696
2.14,2.4783
2.15,2.4769
2.16,2.6794
2.17,3.0856
2.18,3.6813
2.19,4.4397
2.2,5.3234
2.21,6.2881
2.22,7.2851
2.23,8.2656
2.24,9.1838
2.25,10
2.26,10.683
2.27,11.211
2.28,11.572
2.29,11.764
2.3,11.796
2.31,11.678
2.32,11.43
2.33,11.07
2.34,10.616
2.35,10.085
2.36,9.4888
2.37,8.8338
2.38,8.1228
2.39,7.3548
2.4,6.5261
2.41,5.6328
2.42,4.6724
2.43,3.6463
2.44,2.5611
2.45,1.43
2.46,0.27339
2.47,-0.88186
2.48,-2.0033
2.49,-3.055
2.5,-4
2.51,-4.8033
2.52,-5.4349
2.53,-5.8728
2.54,-6.1051
2.55,-6.1323
2.56,-5.9673
2.57,-5.6358
2.58,-5.1747
2.59,-4.6301
2.6,-4.054
2.61,-3.5008
2.62,-3.0234
2.63,-2.6696
2.64,-2.4783
2.65,-2.4769
2.66,-2.6794
2.67,-3.0856
2.68,-3.6813
2.69,-4.4397
2.7,-5.3234
2.71,-6.2881
2.72,-7.2851
2.73,-8.2656
2.74,-9.1838
2.75,-10
2.76,-10.683
2.77,-11.211
2.78,-11.572
2.79,-11.764
2.8,-11.796
2.81,-11.678
2.82,-11.43
2.83,-11.07
2.84,-10.616
2.85,-10.085
2.86,-9.4888
2.87,-8.8338
2.88,-8.1228
