1,1,17520,
1,30393,
2,29265,
3,28357,
4,27899,
5,28057,
6,28654,
7,29308,
8,29595,
9,29943,
10,30692,
11,31395,
12,31496,
13,31031,
14,30360,
15,29798,
16,29720,
17,31271,
18,35103,
19,35732,
20,35639,
21,35285,
22,34007,
23,31857,
24,29563,
25,28121,
26,27437,
27,27301,
28,27533,
29,28405,
30,30748,
31,34725,
32,37313,
33,37322,
34,37035,
35,36758,
36,36284,
37,35548,
38,34978,
39,34304,
40,34169,
41,35674,
42,39532,
43,40002,
44,39484,
45,38693,
46,37016,
47,34332,
48,31451,
49,29414,
50,28537,
51,28118,
52,28106,
53,28650,
54,30687,
55,34696,
56,37196,
57,37436,
58,37323,
59,37198,
60,36548,
61,36024,
62,35186,
63,34478,
64,34497,
65,35807,
66,39261,
67,39662,
68,39177,
69,38328,
70,36636,
71,33869,
72,31038,
73,29338,
74,28421,
75,28145,
76,28122,
77,28637,
78,30540,
79,34579,
80,36958,
81,36721,
82,36318,
83,35809,
84,35333,
85,34639,
86,34237,
87,33577,
88,33352,
89,34563,
90,37710,
91,38263,
92,37539,
93,36762,
94,35368,
95,33202,
96,30924,
97,28635,
98,27501,
99,27034,
100,26669,
101,26822,
102,27399,
103,28557,
104,29709,
105,31241,
106,32375,
107,32490,
108,31933,
109,31099,
110,30399,
111,29551,
112,29299,
113,30729,
114,33846,
115,34092,
116,33684,
117,33033,
118,32022,
119,30680,
120,29011,
121,27100,
122,26097,
123,25793,
124,25657,
125,25778,
126,26396,
127,27143,
128,28059,
129,29379,
130,30744,
131,31051,
132,31040,
133,31139,
134,31233,
135,31375,
136,32003,
137,33899,
138,35900,
139,35971,
140,35306,
141,34315,
142,32731,
143,30646,
144,28337,
145,26862,
146,25976,
147,25641,
148,25666,
149,26328,
150,28267,
151,31938,
152,34678,
153,35349,
154,35542,
155,35857,
156,35787,
157,35790,
158,35594,
159,35527,
160,35489,
161,36530,
162,39140,
163,39581,
164,38780,
165,37777,
166,35997,
167,33579,
168,31187,
169,29445,
170,28670,
171,28375,
172,28542,
173,29261,
174,31348,
175,35335,
176,37841,
177,37417,
178,36824,
179,36504,
180,35741,
181,35158,
182,34591,
183,34078,
184,34006,
185,35270,
186,38779,
187,39450,
188,38898,
189,38178,
190,36282,
191,33530,
192,30943,
193,29082,
194,28154,
195,27829,
196,27759,
197,28308,
198,30169,
199,34261,
200,36714,
201,36494,
202,36417,
203,36529,
204,36181,
205,35698,
206,35342,
207,34750,
208,34709,
209,35477,
210,37984,
211,38111,
212,37316,
213,36319,
214,34456,
215,31626,
216,29096,
217,27144,
218,26163,
219,25752,
220,25629,
221,26257,
222,28350,
223,32472,
224,34791,
225,34403,
226,33905,
227,33416,
228,32986,
229,32499,
230,32380,
231,31904,
232,31866,
233,32910,
234,35702,
235,35895,
236,35194,
237,34259,
238,32431,
239,29913,
240,27252,
241,25364,
242,24433,
243,23966,
244,23928,
245,24559,
246,26612,
247,30639,
248,33601,
249,33849,
250,34012,
251,34179,
252,33877,
253,33177,
254,32816,
255,32450,
256,32264,
257,33284,
258,35631,
259,35672,
260,34829,
261,33588,
262,32373,
263,30386,
264,28222,
265,26248,
266,25198,
267,24791,
268,24665,
269,24887,
270,25701,
271,27096,
272,28437,
273,29891,
274,30623,
275,30641,
276,30059,
277,29210,
278,28395,
279,27712,
280,27446,
281,28518,
282,31548,
283,32283,
284,31762,
285,31097,
286,30135,
287,28640,
288,26803,
289,25052,
290,24007,
291,23441,
292,23129,
293,23244,
294,23700,
295,24737,
296,25970,
297,27369,
298,28455,
299,28982,
300,29257,
301,29364,
302,29036,
303,28702,
304,28615,
305,29730,
306,32721,
307,33627,
308,33337,
309,32851,
310,31594,
311,29545,
312,27659,
313,26059,
314,25487,
315,25363,
316,25436,
317,26117,
318,28402,
319,32754,
320,35194,
321,34939,
322,34515,
323,34062,
324,33461,
325,32880,
326,32531,
327,31982,
328,32184,
329,33544,
330,36206,
331,36504,
332,35782,
333,34665,
334,32740,
335,30005,
336,27483,
337,25643,
338,24967,
339,24715,
340,24826,
341,25630,
342,27870,
343,32057,
344,34375,
345,34143,
346,33509,
347,33178,
348,32828,
349,32421,
350,32278,
351,31970,
352,31927,
353,32905,
354,35730,
355,36282,
356,35694,
357,34953,
358,33278,
359,30709,
360,28211,
361,26530,
362,25750,
363,25472,
364,25460,
365,26174,
366,28361,
367,32443,
368,34902,
369,34752,
370,34341,
371,34223,
372,33875,
373,33488,
374,33227,
375,32699,
376,32573,
377,33817,
378,36666,
379,37302,
380,36697,
381,35832,
382,34082,
383,31357,
384,28849,
385,26984,
386,26135,
387,25601,
388,25708,
389,26130,
390,28123,
391,32359,
392,34860,
393,34703,
394,34638,
395,34115,
396,33835,
397,33368,
398,33152,
399,32662,
400,32300,
401,33198,
402,35910,
403,36509,
404,36033,
405,35209,
406,33595,
407,31175,
408,28634,
409,26991,
410,26036,
411,25787,
412,25692,
413,26353,
414,28479,
415,32477,
416,35145,
417,35117,
418,34911,
419,34741,
420,34277,
421,33600,
422,33269,
423,32774,
424,32506,
425,33203,
426,35883,
427,36530,
428,35805,
429,35076,
430,33741,
431,32008,
432,30189,
433,28412,
434,27385,
435,26944,
436,26832,
437,26937,
438,27499,
439,28673,
440,30199,
441,31999,
442,33554,
443,34453,
444,34518,
445,34413,
446,34207,
447,33729,
448,34078,
449,34640,
450,36555,
451,36438,
452,35458,
453,34569,
454,32986,
455,31565,
456,29587,
457,27980,
458,26895,
459,26380,
460,26223,
461,26245,
462,26755,
463,27834,
464,28691,
465,29851,
466,30324,
467,30367,
468,30179,
469,29707,
470,28996,
471,28447,
472,28269,
473,29677,
474,32781,
475,33975,
476,33531,
477,32970,
478,31708,
479,30218,
480,28368,
481,27160,
482,26516,
483,26312,
484,26336,
485,27053,
486,28548,
487,31097,
488,33140,
489,34318,
490,35603,
491,36316,
492,36358,
493,35528,
494,34665,
495,33618,
496,33044,
497,33678,
498,36296,
499,37167,
500,36476,
501,35469,
502,33982,
503,31390,
504,28657,
505,26850,
506,25847,
507,25607,
508,25613,
509,26417,
510,28681,
511,32879,
512,35150,
513,34649,
514,34042,
515,33657,
516,33342,
517,32625,
518,32067,
519,31459,
520,31234,
521,32005,
522,34816,
523,36138,
524,35755,
525,35021,
526,33501,
527,30939,
528,28436,
529,26624,
530,25582,
531,25176,
532,24999,
533,25526,
534,27560,
535,31674,
536,34277,
537,34235,
538,34060,
539,34163,
540,34057,
541,33608,
542,33423,
543,33029,
544,32800,
545,33562,
546,35758,
547,36038,
548,35100,
549,34138,
550,32370,
551,29669,
552,27106,
553,25248,
554,24278,
555,23757,
556,23661,
557,24301,
558,26357,
559,30552,
560,33251,
561,33327,
562,33520,
563,33760,
564,33944,
565,33305,
566,32808,
567,32374,
568,32283,
569,33001,
570,35004,
571,35110,
572,34249,
573,33115,
574,31440,
575,29027,
576,26591,
577,24631,
578,23768,
579,23536,
580,23673,
581,24339,
582,26636,
583,30873,
584,33601,
585,33380,
586,33231,
587,33190,
588,32632,
589,32033,
590,31739,
591,31204,
592,30721,
593,31278,
594,33382,
595,34438,
596,33813,
597,33190,
598,32148,
599,30385,
600,28240,
601,26557,
602,25585,
603,25219,
604,25035,
605,25199,
606,26029,
607,27457,
608,28751,
609,30013,
610,30631,
611,30412,
612,29707,
613,28672,
614,27678,
615,26837,
616,26477,
617,27125,
618,29558,
619,30833,
620,30441,
621,30022,
622,29323,
623,28039,
624,26425,
625,25056,
626,24169,
627,23763,
628,23744,
629,24021,
630,24588,
631,25753,
632,26735,
633,27790,
634,28058,
635,27813,
636,27403,
637,26905,
638,26180,
639,25590,
640,25368,
641,25893,
642,28530,
643,30207,
644,29973,
645,29891,
646,28702,
647,26937,
648,24868,
649,23668,
650,23061,
651,23044,
652,23234,
653,23994,
654,26364,
655,30580,
656,33278,
657,33258,
658,32800,
659,32442,
660,31746,
661,31146,
662,30754,
663,30321,
664,30120,
665,30422,
666,32668,
667,34181,
668,33636,
669,32704,
670,31013,
671,28406,
672,26074,
673,24084,
674,23207,
675,22830,
676,22830,
677,23468,
678,25611,
679,30022,
680,32067,
681,31545,
682,31509,
683,31448,
684,31315,
685,31022,
686,30867,
687,30418,
688,30096,
689,30293,
690,32094,
691,33702,
692,32889,
693,31829,
694,30015,
695,27442,
696,24743,
697,22868,
698,21932,
699,21562,
700,21320,
701,21816,
702,24056,
703,28002,
704,30702,
705,30644,
706,30826,
707,31096,
708,31290,
709,30999,
710,30949,
711,30540,
712,30599,
713,31341,
714,33351,
715,33792,
716,33081,
717,32107,
718,30371,
719,27809,
720,25332,
721,23559,
722,22734,
723,22363,
724,22487,
725,23087,
726,25243,
727,29467,
728,32370,
729,32808,
730,33320,
731,33751,
732,33769,
733,33460,
734,33299,
735,32999,
736,33036,
737,33846,
738,35557,
739,35700,
740,35045,
741,33933,
742,31983,
743,29872,
744,26903,
745,24846,
746,23905,
747,23443,
748,23416,
749,23932,
750,25806,
751,29736,
752,32285,
753,32539,
754,32659,
755,32601,
756,32375,
757,31905,
758,31771,
759,31301,
760,31016,
761,31167,
762,32413,
763,33387,
764,32595,
765,31825,
766,30833,
767,29250,
768,27237,
769,25656,
770,24867,
771,24278,
772,24305,
773,24639,
774,25496,
775,26946,
776,28242,
777,29874,
778,30828,
779,31013,
780,30581,
781,29868,
782,29036,
783,28348,
784,28072,
785,28630,
786,31166,
787,32773,
788,32530,
789,32080,
790,31253,
791,29812,
792,28206,
793,26710,
