1,1,300
0,0,
0.013378,0.083957,
0.026756,0.16732,
0.040134,0.2495,
0.053512,0.32992,
0.06689,0.40802,
0.080268,0.48323,
0.093645,0.55502,
0.10702,0.6229,
0.1204,0.68638,
0.13378,0.74502,
0.14716,0.79839,
0.16054,0.84612,
0.17391,0.88789,
0.18729,0.92338,
0.20067,0.95235,
0.21405,0.97459,
0.22742,0.98996,
0.2408,0.99833,
0.25418,0.99966,
0.26756,0.99392,
0.28094,0.98117,
0.29431,0.96149,
0.30769,0.93502,
0.32107,0.90194,
0.33445,0.8625,
0.34783,0.81697,
0.3612,0.76567,
0.37458,0.70896,
0.38796,0.64725,
0.40134,0.58096,
0.41472,0.51058,
0.42809,0.43659,
0.44147,0.35951,
0.45485,0.2799,
0.46823,0.19831,
0.48161,0.11532,
0.49498,0.031516,
0.50836,-0.052511,
0.52174,-0.13617,
0.53512,-0.21886,
0.54849,-0.30001,
0.56187,-0.37904,
0.57525,-0.45539,
0.58863,-0.52853,
0.60201,-0.59794,
0.61538,-0.66312,
0.62876,-0.72362,
0.64214,-0.77902,
0.65552,-0.82891,
0.6689,-0.87294,
0.68227,-0.91082,
0.69565,-0.94226,
0.70903,-0.96705,
0.72241,-0.98501,
0.73579,-0.99601,
0.74916,-0.99999,
0.76254,-0.9969,
0.77592,-0.98677,
0.7893,-0.96967,
0.80268,-0.94573,
0.81605,-0.91511,
0.82943,-0.87802,
0.84281,-0.83474,
0.85619,-0.78556,
0.86957,-0.73084,
0.88294,-0.67095,
0.89632,-0.60633,
0.9097,-0.53742,
0.92308,-0.46472,
0.93645,-0.38874,
0.94983,-0.31002,
0.96321,-0.2291,
0.97659,-0.14657,
0.98997,-0.063,
1.0033,0.021012,
1.0167,0.10488,
1.0301,0.188,
1.0435,0.2698,
1.0569,0.34969,
1.0702,0.42711,
1.0836,0.50152,
1.097,0.57238,
1.1104,0.6392,
1.1237,0.70151,
1.1371,0.75887,
1.1505,0.81087,
1.1639,0.85714,
1.1773,0.89736,
1.1906,0.93124,
1.204,0.95855,
1.2174,0.97908,
1.2308,0.99271,
1.2441,0.99932,
1.2575,0.99888,
1.2709,0.99139,
1.2843,0.97689,
1.2977,0.9555,
1.311,0.92736,
1.3244,0.89267,
1.3378,0.85168,
1.3512,0.80467,
1.3645,0.75198,
1.3779,0.69399,
1.3913,0.63109,
1.4047,0.56373,
1.4181,0.4924,
1.4314,0.41759,
1.4448,0.33983,
1.4582,0.25966,
1.4716,0.17767,
1.4849,0.094422,
1.4983,0.010507,
1.5117,-0.073483,
1.5251,-0.15695,
1.5385,-0.23932,
1.5518,-0.31999,
1.5652,-0.3984,
1.5786,-0.474,
1.592,-0.54625,
1.6054,-0.61465,
1.6187,-0.6787,
1.6321,-0.73797,
1.6455,-0.79202,
1.6589,-0.84048,
1.6722,-0.883,
1.6856,-0.91929,
1.699,-0.94909,
1.7124,-0.97219,
1.7258,-0.98842,
1.7391,-0.99767,
1.7525,-0.99988,
1.7659,-0.99502,
1.7793,-0.98314,
1.7926,-0.96432,
1.806,-0.93869,
1.8194,-0.90643,
1.8328,-0.86777,
1.8462,-0.82298,
1.8595,-0.77239,
1.8729,-0.71633,
1.8863,-0.65522,
1.8997,-0.58948,
1.913,-0.51958,
1.9264,-0.44601,
1.9398,-0.3693,
1.9532,-0.28997,
1.9666,-0.2086,
1.9799,-0.12575,
1.9933,-0.042016,
2.0067,0.042016,
2.0201,0.12575,
2.0334,0.2086,
2.0468,0.28997,
2.0602,0.3693,
2.0736,0.44601,
2.087,0.51958,
2.1003,0.58948,
2.1137,0.65522,
2.1271,0.71633,
2.1405,0.77239,
2.1538,0.82298,
2.1672,0.86777,
2.1806,0.90643,
2.194,0.93869,
2.2074,0.96432,
2.2207,0.98314,
2.2341,0.99502,
2.2475,0.99988,
2.2609,0.99767,
2.2742,0.98842,
2.2876,0.97219,
2.301,0.94909,
2.3144,0.91929,
2.3278,0.883,
2.3411,0.84048,
2.3545,0.79202,
2.3679,0.73797,
2.3813,0.6787,
2.3946,0.61465,
2.408,0.54625,
2.4214,0.474,
2.4348,0.3984,
2.4482,0.31999,
2.4615,0.23932,
2.4749,0.15695,
2.4883,0.073483,
2.5017,-0.010507,
2.5151,-0.094422,
2.5284,-0.17767,
2.5418,-0.25966,
2.5552,-0.33983,
2.5686,-0.41759,
2.5819,-0.4924,
2.5953,-0.56373,
2.6087,-0.63109,
2.6221,-0.69399,
2.6355,-0.75198,
2.6488,-0.80467,
2.6622,-0.85168,
2.6756,-0.89267,
2.689,-0.92736,
2.7023,-0.9555,
2.7157,-0.97689,
2.7291,-0.99139,
2.7425,-0.99888,
2.7559,-0.99932,
2.7692,-0.99271,
2.7826,-0.97908,
2.796,-0.95855,
2.8094,-0.93124,
2.8227,-0.89736,
2.8361,-0.85714,
2.8495,-0.81087,
2.8629,-0.75887,
2.8763,-0.70151,
2.8896,-0.6392,
2.903,-0.57238,
2.9164,-0.50152,
2.9298,-0.42711,
2.9431,-0.34969,
2.9565,-0.2698,
2.9699,-0.188,
2.9833,-0.10488,
2.9967,-0.021012,
3.01,0.063,
3.0234,0.14657,
3.0368,0.2291,
3.0502,0.31002,
3.0635,0.38874,
3.0769,0.46472,
3.0903,0.53742,
3.1037,0.60633,
3.1171,0.67095,
3.1304,0.73084,
3.1438,0.78556,
3.1572,0.83474,
3.1706,0.87802,
3.1839,0.91511,
3.1973,0.94573,
3.2107,0.96967,
3.2241,0.98677,
3.2375,0.9969,
3.2508,0.99999,
3.2642,0.99601,
3.2776,0.98501,
3.291,0.96705,
3.3043,0.94226,
3.3177,0.91082,
3.3311,0.87294,
3.3445,0.82891,
3.3579,0.77902,
3.3712,0.72362,
3.3846,0.66312,
3.398,0.59794,
3.4114,0.52853,
3.4247,0.45539,
3.4381,0.37904,
3.4515,0.30001,
3.4649,0.21886,
3.4783,0.13617,
3.4916,0.052511,
3.505,-0.031516,
3.5184,-0.11532,
3.5318,-0.19831,
3.5452,-0.2799,
3.5585,-0.35951,
3.5719,-0.43659,
3.5853,-0.51058,
3.5987,-0.58096,
3.612,-0.64725,
3.6254,-0.70896,
3.6388,-0.76567,
3.6522,-0.81697,
3.6656,-0.8625,
3.6789,-0.90194,
3.6923,-0.93502,
3.7057,-0.96149,
3.7191,-0.98117,
3.7324,-0.99392,
3.7458,-0.99966,
3.7592,-0.99833,
3.7726,-0.98996,
3.786,-0.97459,
3.7993,-0.95235,
3.8127,-0.92338,
3.8261,-0.88789,
3.8395,-0.84612,
3.8528,-0.79839,
3.8662,-0.74502,
3.8796,-0.68638,
3.893,-0.6229,
3.9064,-0.55502,
3.9197,-0.48323,
3.9331,-0.40802,
3.9465,-0.32992,
3.9599,-0.2495,
3.9732,-0.16732,
3.9866,-0.083957,
4,-9.80E-16,
