1,1,50
-0.97,4.316,0
-0.96,4.5944,0
-0.91,4.074,0
-0.87,1.803,0
-0.78,-0.80695,0
-0.76,-0.30901,0
-0.62,-2.4376,0
-0.53,-4.316,0
-0.51,-3.4915,0
-0.5,-3,0
-0.46,-1.2171,0
-0.45,-0.95106,0
-0.44,-0.79328,0
-0.39,-1.5753,0
-0.37,-2.3043,0
-0.31,-3.1004,0
-0.2,2.8292,0
-0.16,3.1485,0
-0.13,2.3043,0
-0.09,0.99196,0
-0.05,0.95106,0
-0.03,1.5778,0
0,3,0
0.03,4.316,0
0.13,1.803,0
0.15,0.58779,0
0.16,0.066454,0
0.32,0.68724,0
0.34,-0.066454,0
0.35,-0.58779,0
0.36,-1.176,0
0.37,-1.803,0
0.42,-4.4386,0
0.43,-4.6791,0
0.46,-4.5944,0
0.51,-2.4967,0
0.53,-1.5778,0
0.56,-0.79328,0
0.57,-0.74991,0
0.63,-2.3043,0
0.72,-1.9312,0
0.78,1.9312,0
0.8,2.8292,0
0.84,3.1485,0
0.85,2.9389,0
0.86,2.6485,0
0.89,1.5753,0
0.95,0.95106,0
0.96,1.2171,0
0.97,1.5778,0
