1,1,50
0.66,1.5312,0
-0.22,-0.1232,0
0.22,0.3168,0
0.62,1.3888,0
0.74,1.8352,0
0.82,2.1648,0
-0.63,0.1638,0
-0.5,0,0
0.73,1.7958,0
0.13,0.1638,0
-0.04,-0.0368,0
0.16,0.2112,0
0.54,1.1232,0
-0.01,-0.0098,0
0.94,2.7072,0
-0.16,-0.1088,0
-0.21,-0.1218,0
0.77,1.9558,0
0.91,2.5662,0
0.26,0.3952,0
0.3,0.48,0
-0.38,-0.0912,0
-0.08,-0.0672,0
0.87,2.3838,0
-0.73,0.3358,0
-0.02,-0.0192,0
0.21,0.2982,0
-0.26,-0.1248,0
0.44,0.8272,0
0.25,0.375,0
-0.39,-0.0858,0
-0.23,-0.1242,0
-0.35,-0.105,0
0.8,2.08,0
0.98,2.9008,0
-0.29,-0.1218,0
0.14,0.1792,0
0.55,1.155,0
0.27,0.4158,0
0.64,1.4592,0
-0.83,0.5478,0
0.79,2.0382,0
-0.07,-0.0602,0
-0.28,-0.1232,0
-0.93,0.7998,0
-0.65,0.195,0
0.29,0.4582,0
-0.98,0.9408,0
0.32,0.5248,0
-0.89,0.6942,0
