1,1,50
-0.82,-0.24685,0
0.22,0.28139,0
-0.98,-0.038424,0
0.13,0.14938,0
0.55,1.1104,0
-0.54,-0.32083,0
-0.13,-0.11501,0
0.1,0.1111,0
-0.89,-0.17545,0
-0.05,-0.047619,0
0.99,3.901,0
-0.58,-0.32555,0
0.58,1.2247,0
0.82,2.4959,0
0.88,2.9356,0
-0.06,-0.056603,0
-0.49,-0.3099,0
0.37,0.57629,0
-0.57,-0.32473,0
0.74,1.9927,0
0.12,0.13634,0
0.08,0.086953,0
-0.7,-0.3129,0
-0.84,-0.22923,0
-0.55,-0.32237,0
0.51,0.9704,0
0.59,1.2647,0
0.21,0.26531,0
0.25,0.33203,0
-0.61,-0.32642,0
-0.02,-0.019608,0
0.83,2.5653,0
-0.32,-0.23988,0
0.66,1.5728,0
-0.85,-0.21962,0
-0.47,-0.30413,0
-0.16,-0.13784,0
-0.91,-0.14972,0
0.18,0.21928,0
-0.1,-0.0909,0
-0.15,-0.13037,0
0.32,0.46565,0
0.36,0.55305,0
0.24,0.31474,0
-0.51,-0.3149,0
-0.3,-0.2289,0
0.16,0.19035,0
0.77,2.171,0
0.53,1.0387,0
-0.59,-0.32611,0
